sample_id,max_bridge_temp_c,fault_code,fault_label,T1,T2,T3,Ia_original,Ib_original,IDC_original,Power_DC,Power_AC,Current_Imbalance,Temp_Diff_Max
5321,13.903557,F2,fault_condition,12.063802,12.063802,13.903557,-4.081134,4.081134,-0.268817,9.765396,1.265885,-334.0,1.839755
5322,13.735092,F2,fault_condition,11.980819,12.146836,13.735092,-4.423265,4.081134,-0.171065,6.510264,7.233627,-43.5,1.754273
5323,13.735092,F2,fault_condition,11.980819,11.649381,13.735092,-3.152493,2.908113,-0.219941,9.946237,-5.42522,-41.333333,2.085711
5324,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-3.396872,3.201369,-0.317693,11.392962,2.71261,-54.0,1.754273
5325,13.735092,F2,fault_condition,11.980819,12.146836,13.735092,-1.832845,1.832845,-0.268817,11.935484,0.542522,-150.0,1.754273
5326,13.650957,F2,fault_condition,11.980819,12.063802,13.650957,-2.174976,1.930596,-0.171065,6.510264,5.42522,-28.0,1.670138
5327,13.819292,F2,fault_condition,11.980819,11.318705,13.819292,-0.513196,0.317693,-0.268817,7.595308,4.521017,-6.8,2.500587
5328,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,-0.562072,0.317693,-0.219941,6.329423,5.42522,-6.0,1.838473
5329,13.650957,F2,fault_condition,11.980819,12.146836,13.650957,1.050831,-1.246334,-0.317693,11.392962,4.521017,-18.8,1.670138
5330,13.735092,F2,fault_condition,11.980819,12.146836,13.735092,1.099707,-1.344086,-0.317693,8.861193,5.42522,-16.666667,1.754273
5331,13.735092,F2,fault_condition,11.980819,11.980819,13.735092,2.468231,-2.663734,-0.317693,11.392962,2.71261,-42.0,1.754273
5332,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,2.517107,-2.663734,-0.268817,5.42522,3.616813,-53.0,1.754273
5333,13.147473,F2,fault_condition,11.980819,12.063802,13.147473,3.005865,-3.347996,-0.317693,6.329423,7.233627,-32.5,1.166655
5334,13.48288,F2,fault_condition,11.980819,12.063802,13.48288,3.592375,-3.934506,-0.219941,9.946237,7.233627,-38.5,1.502061
5335,13.650957,F2,fault_condition,11.980819,12.146836,13.650957,3.690127,-3.983382,-0.317693,13.924731,3.797654,-44.857143,1.670138
5336,13.650957,F2,fault_condition,11.980819,12.479497,13.650957,4.569892,-4.765396,-0.219941,6.329423,0.904203,-76.4,1.670138
5337,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,4.227761,-4.423265,-0.219941,8.13783,4.521017,-70.8,1.838473
5338,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,5.058651,-5.400782,-0.317693,11.392962,4.340176,-53.5,1.838473
5339,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,4.325513,-4.667644,-0.268817,7.595308,4.340176,-46.0,1.754273
5340,16.639285,F2,fault_condition,11.980819,12.146836,16.639285,5.400782,-5.645161,-0.268817,11.935484,1.085044,-75.333333,4.658466
5341,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,4.227761,-4.227761,-0.317693,13.924731,-1.265885,-346.0,1.754273
5342,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,4.863148,-5.205279,-0.268817,5.42522,4.340176,-51.5,1.838473
5343,13.147473,F2,fault_condition,11.897886,12.063802,13.147473,3.592375,-4.13001,-0.268817,7.595308,10.85044,-26.333333,1.249588
5344,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,3.347996,-5.400782,-0.268817,9.765396,54.43304,-8.325581,1.754273
5345,13.735092,F2,fault_condition,11.980819,11.649381,13.735092,2.859238,-4.423265,-0.171065,6.510264,5.967742,-9.030303,2.085711
5346,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,1.783969,-5.107527,-0.171065,5.063539,62.390029,-4.086957,1.754273
5347,13.735092,F2,fault_condition,11.980819,12.313061,13.735092,1.490714,-3.934506,-0.415445,14.648094,46.11437,-4.352941,1.754273
5348,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,0.024438,-4.325513,-0.317693,8.861193,80.474096,-2.0,1.754273
5349,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,0.073314,-3.005865,-0.219941,6.329423,55.156403,-2.065574,1.754273
5350,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-1.490714,-2.761486,-0.219941,8.13783,47.741935,-0.590909,1.754273
5351,13.735092,F2,fault_condition,11.980819,12.146836,13.735092,-1.344086,-1.930596,-0.268817,14.105572,12.297165,-0.352941,1.754273
5352,13.48288,F2,fault_condition,11.980819,13.48288,12.562796,-3.152493,-1.099707,-0.268817,5.42522,111.397849,-0.954545,1.502061
5353,13.735092,F2,fault_condition,11.980819,12.146836,13.735092,-2.468231,-0.904203,-0.268817,11.935484,63.294233,-0.914286,1.754273
5354,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-4.374389,0.757576,-0.268817,9.765396,67.815249,-2.8,1.754273
5355,13.819292,F2,fault_condition,12.063802,12.063802,13.819292,-3.201369,0.219941,-0.268817,7.595308,33.636364,-2.258065,1.75549
5356,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-5.156403,2.419355,-0.268817,5.42522,51.539589,-5.438596,1.754273
5357,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-4.081134,1.783969,-0.219941,6.329423,43.40176,-5.0,1.754273
5358,13.735092,F2,fault_condition,11.980819,12.229922,13.735092,-5.205279,3.983382,-0.171065,7.956989,23.509286,-14.461538,1.754273
5359,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,-4.618768,3.396872,-0.12219,3.797654,23.509286,-12.615385,1.838473
5360,13.819292,F2,fault_condition,12.229922,12.063802,13.819292,-5.840665,5.205279,-0.219941,8.13783,12.658847,-32.285714,1.75549
5361,13.735092,F2,fault_condition,11.980819,11.980819,13.735092,-5.498534,4.71652,-0.219941,4.521017,9.222874,-24.588235,1.754273
5362,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-5.987292,5.596285,-0.219941,8.13783,8.13783,-52.666667,1.754273
5363,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-5.205279,5.107527,-0.219941,6.329423,2.71261,-140.666667,1.754273
5364,13.566886,F2,fault_condition,11.897886,12.063802,13.566886,-4.814272,5.058651,-0.268817,7.595308,-2.170088,101.0,1.669001
5365,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-4.960899,4.569892,-0.268817,9.765396,8.13783,-43.333333,1.754273
5366,13.735092,F2,fault_condition,11.980819,11.815002,13.735092,-4.71652,4.521017,-0.219941,6.329423,2.71261,-75.6,1.92009
5367,13.819292,F2,fault_condition,11.980819,12.146836,13.819292,-4.374389,4.276637,-0.268817,11.935484,2.71261,-118.0,1.838473
5368,15.005331,F2,fault_condition,12.229922,12.063802,15.005331,-3.934506,3.690127,-0.219941,9.946237,5.42522,-52.0,2.941529
5369,13.735092,F2,fault_condition,11.980819,11.980819,13.735092,-3.641251,3.396872,-0.219941,8.13783,3.255132,-48.0,1.754273
5370,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-2.810362,2.468231,-0.219941,2.71261,7.233627,-27.0,1.754273
5371,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-2.565982,2.370479,-0.171065,6.510264,4.521017,-40.4,1.754273
5372,13.315054,F2,fault_condition,11.815002,12.063802,13.315054,-1.441838,1.246334,-0.219941,0.904203,4.521017,-22.0,1.500051
5373,14.410573,F2,fault_condition,11.980819,12.063802,14.410573,-1.099707,0.855327,-0.268817,9.765396,5.42522,-13.333333,2.429755
5374,13.735092,F2,fault_condition,11.980819,12.146836,13.735092,0.171065,-0.415445,-0.171065,7.956989,3.255132,-4.0,1.754273
5375,13.735092,F2,fault_condition,11.980819,12.146836,13.735092,0.562072,-0.904203,-0.219941,4.521017,4.340176,-7.5,1.754273
5376,13.735092,F2,fault_condition,11.980819,12.229922,13.735092,1.832845,-2.1261,-0.268817,14.105572,3.797654,-23.142857,1.754273
5377,13.819292,F2,fault_condition,11.980819,12.146836,13.819292,2.174976,-2.468231,-0.268817,9.765396,3.797654,-27.142857,1.838473
5378,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,2.908113,-3.29912,-0.219941,6.329423,11.392962,-28.222222,1.754273
5379,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,3.29912,-3.445748,-0.268817,9.765396,0.723363,-69.0,1.754273
5380,13.735092,F2,fault_condition,11.980819,11.980819,13.735092,3.641251,-3.934506,-0.219941,6.329423,6.329423,-44.285714,1.754273
5381,12.896552,F2,fault_condition,11.815002,12.063802,12.896552,4.227761,-4.521017,-0.12219,3.797654,6.329423,-51.142857,1.081549
5382,13.566886,F2,fault_condition,11.980819,12.146836,13.566886,4.178886,-4.521017,-0.171065,3.616813,7.233627,-44.5,1.586068
5383,13.819292,F2,fault_condition,11.980819,12.146836,13.819292,4.863148,-5.156403,-0.268817,7.595308,3.797654,-58.571429,1.838473
5384,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,4.569892,-4.814272,-0.219941,8.13783,3.255132,-64.0,1.754273
5385,13.819292,F2,fault_condition,11.980819,11.980819,13.819292,5.107527,-5.449658,-0.219941,4.521017,4.340176,-54.0,1.838473
5386,13.819292,F2,fault_condition,11.897886,12.063802,13.819292,4.178886,-4.618768,-0.317693,16.4565,9.042033,-36.0,1.921406
5387,14.410573,F2,fault_condition,12.063802,12.063802,14.410573,5.058651,-5.498534,-0.219941,6.329423,9.042033,-43.2,2.346771
5388,16.639285,F2,fault_condition,11.980819,12.146836,16.639285,3.934506,-4.227761,-0.219941,6.329423,3.797654,-47.714286,4.658466
5389,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,4.081134,-5.254154,-0.171065,3.616813,22.605083,-15.28,1.838473
5390,13.735092,F2,fault_condition,11.980819,12.146836,13.735092,3.152493,-4.276637,-0.219941,9.946237,13.020528,-12.666667,1.754273
5391,13.398936,F2,fault_condition,11.732168,12.063802,13.398936,2.565982,-5.742913,-0.268817,7.595308,59.677419,-5.151515,1.666768
5392,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,2.370479,-4.276637,-0.219941,6.329423,36.168133,-6.8,1.754273
5393,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,0.806452,-4.71652,-0.268817,5.42522,73.240469,-2.790123,1.754273
5394,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,0.904203,-3.29912,-0.268817,9.765396,45.210166,-3.44,1.754273
5395,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-0.904203,-3.592375,-0.219941,11.754643,50.454545,-1.182796,1.754273
5396,13.650957,F2,fault_condition,11.649381,12.063802,13.650957,-0.268817,-2.810362,-0.268817,7.595308,57.869013,-1.625,2.001576
5397,13.650957,F2,fault_condition,11.980819,12.063802,13.650957,-2.517107,-2.028348,-0.268817,9.765396,84.995112,-0.212766,1.670138
5398,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,-1.392962,-1.930596,-0.219941,8.13783,37.434018,-0.318841,1.838473
5399,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-4.276637,0.12219,-0.219941,6.329423,77.761486,-2.093023,1.754273
5400,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-2.468231,-0.7087,-0.219941,9.946237,35.806452,-1.090909,1.754273
5401,13.315054,F2,fault_condition,11.732168,12.063802,13.315054,-5.107527,1.735093,-0.268817,9.765396,63.294233,-4.0,1.582886
5402,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-3.29912,0.610948,-0.219941,9.946237,30.381232,-2.857143,1.754273
5403,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,-5.596285,3.396872,-0.171065,2.170088,24.956012,-8.0,1.838473
5404,13.735092,F2,fault_condition,11.980819,11.980819,13.735092,-4.13001,1.930596,-0.317693,8.861193,24.956012,-5.391304,1.754273
5405,13.735092,F2,fault_condition,11.980819,12.146836,13.735092,-5.742913,5.107527,-0.219941,6.329423,12.658847,-31.714286,1.754273
5406,13.735092,F2,fault_condition,11.980819,12.146836,13.735092,-5.058651,3.836755,-0.219941,6.329423,23.509286,-14.0,1.754273
5407,14.749993,F2,fault_condition,11.980819,12.063802,14.749993,-6.329423,5.938416,-0.268817,7.595308,4.882698,-55.777778,2.769174
5408,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-5.351906,4.912023,-0.268817,9.765396,5.42522,-42.0,1.754273
5409,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-5.645161,5.449658,-0.268817,5.42522,4.521017,-90.8,1.754273
5410,12.646151,F2,fault_condition,11.566642,12.063802,12.646151,-4.863148,4.765396,-0.317693,8.861193,2.71261,-131.333333,1.079508
5411,14.580138,F2,fault_condition,9.348235,12.146836,14.580138,-5.009775,4.912023,-0.219941,6.329423,2.71261,-135.333333,5.231903
5412,13.650957,F2,fault_condition,11.980819,12.063802,13.650957,-4.814272,4.569892,-0.219941,9.946237,5.42522,-64.0,1.670138
5413,13.735092,F2,fault_condition,11.980819,11.732168,13.735092,-4.325513,3.983382,-0.219941,6.329423,7.233627,-42.5,2.002924
5414,13.735092,F2,fault_condition,11.980819,11.980819,13.735092,-4.178886,3.983382,-0.317693,8.861193,4.521017,-66.8,1.754273
5415,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-3.201369,3.054741,-0.171065,6.510264,3.616813,-64.0,1.754273
5416,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-3.250244,3.152493,-0.317693,11.392962,2.71261,-87.333333,1.754273
5417,15.175937,F2,fault_condition,11.980819,12.063802,15.175937,-1.979472,1.588465,-0.219941,8.13783,8.13783,-16.222222,3.195118
5418,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,-1.832845,1.588465,-0.171065,5.063539,3.255132,-23.333333,1.838473
5419,13.735092,F2,fault_condition,11.980819,12.313061,13.735092,-0.513196,0.317693,-0.219941,6.329423,4.521017,-6.8,1.754273
5420,12.396252,F2,fault_condition,11.980819,12.146836,12.396252,-0.317693,0.024438,-0.268817,5.42522,3.797654,-2.0,0.415433
5421,13.650957,F2,fault_condition,11.980819,12.146836,13.650957,1.148583,-1.392962,-0.219941,4.521017,5.42522,-17.333333,1.670138
5422,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,1.392962,-1.588465,-0.366569,15.913978,2.71261,-24.4,1.754273
5423,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,2.71261,-2.859238,-0.219941,8.13783,3.616813,-57.0,1.754273
5424,13.735092,F2,fault_condition,11.980819,12.229922,13.735092,2.71261,-2.956989,-0.219941,8.13783,18.445748,-38.666667,1.754273
5425,14.072289,F2,fault_condition,12.063802,12.063802,14.072289,3.445748,-3.592375,-0.317693,8.861193,3.616813,-72.0,2.008487
5426,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,3.739003,-3.934506,-0.219941,8.13783,2.71261,-62.8,1.838473
5427,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,4.032258,-4.276637,-0.171065,5.063539,5.42522,-56.666667,1.754273
5428,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,4.423265,-4.71652,-0.268817,9.765396,3.797654,-53.428571,1.754273
5429,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,4.521017,-4.863148,-0.219941,8.13783,4.340176,-48.0,1.754273
5430,12.646151,F2,fault_condition,11.980819,12.063802,12.646151,4.912023,-5.351906,-0.219941,8.13783,9.042033,-42.0,0.665332
5431,13.566886,F2,fault_condition,11.980819,12.063802,13.566886,4.618768,-4.912023,-0.219941,9.946237,3.797654,-55.714286,1.586068
5432,13.735092,F2,fault_condition,11.980819,12.146836,13.735092,5.254154,-5.400782,-0.171065,6.510264,3.616813,-109.0,1.754273
5433,13.735092,F2,fault_condition,11.980819,11.732168,13.735092,4.325513,-4.521017,-0.12219,4.882698,4.521017,-72.4,2.002924
5434,12.813028,F2,fault_condition,11.980819,11.815002,12.813028,4.569892,-4.912023,-0.415445,14.648094,4.340176,-48.5,0.998025
5435,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,3.445748,-4.521017,-0.317693,6.329423,20.796676,-14.173913,1.754273
5436,13.987889,F2,fault_condition,12.063802,12.063802,13.987889,3.250244,-5.156403,-0.317693,6.329423,21.70088,-8.6,1.924087
5437,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,2.614858,-4.71652,-0.171065,6.510264,23.870968,-6.818182,1.754273
5438,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,1.588465,-4.912023,-0.268817,7.595308,62.390029,-3.855072,1.754273
5439,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,1.246334,-4.178886,-0.268817,5.42522,55.156403,-3.639344,1.754273
5440,13.147473,F2,fault_condition,11.980819,12.063802,13.147473,0.268817,-3.983382,-0.317693,11.392962,69.623656,-2.25974,1.166655
5441,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,-0.366569,-3.103617,-0.171065,6.510264,65.102639,-1.555556,1.838473
5442,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-1.392962,-2.663734,-0.268817,9.765396,75.953079,-0.619048,1.754273
5443,13.735092,F2,fault_condition,11.980819,12.146836,13.735092,-1.783969,-1.783969,-0.268817,11.935484,40.146628,-0.0,1.754273
5444,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-2.956989,-1.099707,-0.219941,6.329423,75.953079,-0.904762,1.754273
5445,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,-2.956989,-0.610948,-0.219941,8.13783,66.911046,-1.297297,1.838473
5446,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,-3.983382,0.513196,-0.219941,6.329423,65.102639,-2.555556,1.838473
5447,13.735092,F2,fault_condition,11.980819,11.649381,13.735092,-3.983382,0.953079,-0.219941,6.329423,-34.178886,-3.206349,2.085711
5448,13.735092,F2,fault_condition,11.980819,12.146836,13.735092,-4.618768,1.930596,-0.219941,6.329423,50.635386,-4.785714,1.754273
5449,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-4.227761,2.174976,-0.317693,11.392962,23.328446,-6.093023,1.754273
5450,13.819292,F2,fault_condition,12.229922,12.063802,13.819292,-5.009775,3.396872,-0.268817,7.595308,18.445748,-10.117647,1.75549
5451,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,-4.960899,3.690127,-0.317693,8.861193,24.41349,-13.111111,1.838473
5452,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-5.742913,4.960899,-0.219941,9.946237,9.222874,-25.764706,1.754273
5453,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-5.645161,5.156403,-0.171065,5.063539,25.860215,-40.181818,1.754273
5454,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-5.742913,5.596285,-0.219941,4.521017,3.616813,-116.0,1.754273
5455,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-5.156403,5.058651,-0.268817,9.765396,3.797654,-139.333333,1.754273
5456,13.735092,F2,fault_condition,11.980819,11.153638,13.735092,-5.30303,4.960899,-0.268817,11.935484,4.340176,-52.5,2.581454
5457,13.735092,F2,fault_condition,11.980819,11.483951,13.735092,-5.058651,4.618768,-0.219941,8.13783,5.42522,-39.6,2.251141
5458,13.735092,F2,fault_condition,11.980819,12.146836,13.735092,-4.765396,4.521017,-0.268817,14.105572,3.255132,-63.333333,1.754273
5459,13.48288,F2,fault_condition,11.897886,12.063802,13.48288,-4.325513,4.227761,-0.171065,6.510264,1.627566,-116.666667,1.584994
5460,13.063774,F2,fault_condition,11.980819,12.063802,13.063774,-3.934506,3.739003,-0.268817,7.595308,4.521017,-62.8,1.082955
5461,13.650957,F2,fault_condition,11.980819,11.980819,13.650957,-3.641251,3.396872,-0.219941,4.521017,5.42522,-48.0,1.670138
5462,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-2.761486,2.565982,-0.317693,11.392962,2.71261,-43.6,1.754273
5463,13.819292,F2,fault_condition,11.980819,12.146836,13.819292,-2.419355,2.223851,-0.268817,9.765396,-0.904203,-38.0,1.838473
5464,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-1.344086,1.197458,-0.219941,6.329423,3.616813,-26.0,1.754273
5465,14.325898,F2,fault_condition,12.313061,12.063802,14.325898,-0.953079,0.806452,-0.317693,8.861193,3.616813,-18.0,2.262096
5466,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,0.219941,-0.513196,-0.219941,8.13783,3.797654,-4.285714,1.754273
5467,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,0.659824,-0.904203,-0.268817,5.42522,3.255132,-10.666667,1.838473
5468,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,1.930596,-2.1261,-0.317693,6.329423,2.71261,-33.2,1.754273
5469,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,2.174976,-2.419355,-0.219941,9.946237,5.42522,-31.333333,1.754273
5470,14.156756,F2,fault_condition,12.562796,12.146836,14.156756,2.956989,-3.152493,-0.171065,3.616813,2.71261,-50.0,2.00992
5471,13.735092,F2,fault_condition,11.980819,12.146836,13.735092,3.396872,-3.5435,-0.219941,9.946237,3.616813,-71.0,1.754273
5472,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,3.690127,-4.032258,-0.171065,6.510264,4.340176,-39.5,1.838473
5473,13.315054,F2,fault_condition,11.980819,12.146836,13.315054,4.13001,-4.374389,-0.268817,3.255132,5.42522,-58.0,1.334235
5474,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,4.276637,-4.765396,-0.268817,7.595308,5.967742,-33.636364,1.754273
5475,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,4.814272,-5.156403,-0.171065,5.063539,10.127077,-51.0,1.754273
5476,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,4.618768,-4.814272,-0.171065,7.956989,2.71261,-77.2,1.754273
5477,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,5.156403,-5.449658,-0.219941,8.13783,3.797654,-62.0,1.838473
5478,13.566886,F2,fault_condition,11.897886,12.146836,13.566886,4.276637,-4.814272,-0.219941,6.329423,6.510264,-31.0,1.669001
5479,13.819292,F2,fault_condition,12.063802,12.063802,13.819292,5.058651,-5.351906,-0.219941,6.329423,6.329423,-60.857143,1.75549
5480,17.249293,F2,fault_condition,11.980819,12.063802,17.249293,3.934506,-4.276637,-0.219941,6.329423,7.233627,-42.0,5.268474
5481,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,4.081134,-5.107527,-0.171065,6.510264,11.935484,-17.090909,1.838473
5482,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,2.956989,-4.276637,-0.219941,8.13783,45.571848,-10.571429,1.754273
5483,12.313061,F2,fault_condition,12.063802,12.063802,12.313061,2.468231,-5.596285,-0.171065,6.510264,35.26393,-5.076923,0.249258
5484,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,1.930596,-4.472141,-0.219941,8.13783,28.753666,-4.943396,1.838473
5485,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,0.806452,-4.618768,-0.171065,7.956989,71.432063,-2.810127,1.754273
5486,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,0.610948,-3.347996,-0.317693,6.329423,30.923754,-2.842105,1.838473
5487,13.819292,F2,fault_condition,11.980819,12.146836,13.819292,-0.953079,-3.5435,-0.219941,8.13783,84.090909,-1.139785,1.838473
5488,12.813028,F2,fault_condition,11.980819,12.146836,12.813028,-0.659824,-2.71261,-0.219941,8.13783,37.97654,-1.2,0.832209
5489,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,-2.419355,-1.979472,-0.317693,11.392962,82.282502,-0.197802,1.838473
5490,13.735092,F2,fault_condition,11.897886,11.897886,13.735092,-1.490714,-1.344086,-0.219941,11.754643,74.687195,-0.101695,1.837206
5491,13.735092,F2,fault_condition,11.980819,11.980819,13.735092,-4.032258,0.12219,-0.171065,5.063539,73.240469,-2.098765,1.754273
5492,13.819292,F2,fault_condition,11.980819,12.146836,13.819292,-2.956989,-0.219941,-0.268817,7.595308,35.806452,-1.69697,1.838473
5493,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,-4.912023,1.637341,-0.219941,8.13783,61.485826,-3.941176,1.838473
5494,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,-3.690127,0.953079,-0.268817,14.105572,92.771261,-3.333333,1.838473
5495,13.819292,F2,fault_condition,11.980819,12.146836,13.819292,-5.254154,3.152493,-0.219941,6.329423,39.784946,-7.818182,1.838473
5496,13.819292,F2,fault_condition,11.980819,12.146836,13.819292,-4.521017,2.663734,-0.219941,8.13783,35.26393,-7.538462,1.838473
5497,12.146836,F2,fault_condition,11.980819,12.146836,11.566642,-5.54741,4.618768,-0.171065,3.616813,10.85044,-20.8,0.580194
5498,15.261356,F2,fault_condition,11.897886,12.063802,15.261356,-5.351906,4.325513,-0.268817,9.765396,11.935484,-18.0,3.363471
5499,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,-6.231672,5.840665,-0.171065,5.063539,8.13783,-54.888889,1.838473
5500,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,-5.449658,5.058651,-0.317693,8.861193,8.13783,-47.777778,1.838473
5501,13.398936,F2,fault_condition,11.980819,12.146836,13.398936,-5.54741,5.351906,-0.171065,5.063539,4.521017,-89.2,1.418117
5502,13.819292,F2,fault_condition,12.313061,12.146836,13.819292,-4.960899,4.765396,-0.268817,9.765396,4.521017,-79.6,1.672455
5503,13.650957,F2,fault_condition,11.815002,12.063802,13.650957,-5.205279,4.912023,-0.268817,11.935484,6.329423,-59.142857,1.835955
5504,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,-4.71652,4.423265,-0.268817,11.935484,6.329423,-53.428571,1.838473
5505,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,-4.325513,4.178886,-0.268817,7.595308,2.170088,-87.0,1.838473
5506,13.819292,F2,fault_condition,11.980819,12.146836,13.819292,-4.032258,3.88563,-0.268817,9.765396,3.616813,-81.0,1.838473
5507,14.410573,F2,fault_condition,12.229922,12.146836,14.410573,-3.201369,3.201369,-0.219941,9.946237,1.265885,-262.0,2.263737
5508,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-3.103617,2.810362,-0.219941,6.329423,6.329423,-34.571429,1.754273
5509,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,-2.028348,1.783969,-0.317693,11.392962,3.255132,-26.0,1.838473
5510,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,-1.783969,1.539589,-0.268817,7.595308,5.42522,-22.666667,1.838473
5511,13.735092,F2,fault_condition,11.980819,12.063802,13.735092,-0.464321,0.317693,-0.268817,9.765396,3.616813,-8.0,1.754273
5512,13.650957,F2,fault_condition,11.980819,12.063802,13.650957,-0.219941,0.024438,-0.219941,6.329423,6.329423,-2.0,1.670138
5513,13.735092,F2,fault_condition,11.980819,12.146836,13.735092,1.197458,-1.392962,-0.219941,8.13783,4.521017,-21.2,1.754273
5514,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,1.441838,-1.783969,-0.219941,8.13783,10.127077,-16.5,1.838473
5515,13.819292,F2,fault_condition,11.980819,12.063802,13.819292,2.517107,-2.859238,-0.219941,8.13783,7.233627,-27.5,1.838473
5516,13.819292,F2,fault_condition,11.980819,12.146836,13.819292,2.71261,-3.054741,-0.268817,9.765396,4.340176,-29.5,1.838473
5517,14.156756,F2,fault_condition,11.815002,12.063802,14.156756,3.29912,-3.592375,-0.268817,7.595308,6.329423,-40.285714,2.341754
5518,13.735092,F2,fault_condition,11.980819,12.146836,13.735092,3.739003,-4.032258,-0.268817,7.595308,6.329423,-45.428571,1.754273
5519,13.819292,F2,fault_condition,11.980819,12.146836,13.819292,4.13001,-4.276637,-0.219941,8.13783,3.616813,-86.0,1.838473
